URI,Album,Song Name,Artist,Disc Number,Track Number,Popularity,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time Signature
1KxwZYyzWNyZSRyErj2ojT,All The Little Lights,Let Her Go,Passenger,1,2,77,False,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.243,74.89699999999999,252733,4
4wCmqSrbyCgxEXROQE6vtV,Making Mirrors,Somebody That I Used To Know,Gotye; Kimbra,1,3,77,False,0.8640000000000001,0.495,0,-7.0360000000000005,1,0.037000000000000005,0.591,0.000133,0.0992,0.72,129.062,244973,4
7k4t7uLgtOxPwTpFmtJNTY,Tusa,Tusa,KAROL G; Nicki Minaj,1,1,77,False,0.8029999999999999,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,200960,4
3V8UKqhEK5zBkBb6d6ub8i,Te Boté (Remix),Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,1,1,77,True,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920,4
0g5EKLgdKvNlln7TNqBByK,Encore,Middle,DJ Snake; Bipolar Sunshine,1,2,77,False,0.583,0.695,9,-5.336,1,0.0423,0.0141,0.0,0.0527,0.22399999999999998,104.87899999999999,220573,4
0yvPEnB032fojLfVluFjUv,Tell Me You Love Me,Sorry Not Sorry,Demi Lovato,1,1,77,True,0.706,0.643,11,-6.928999999999999,0,0.23399999999999999,0.0242,0.0,0.262,0.885,143.931,203760,4
3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,Astronaut In The Ocean,Masked Wolf,1,1,77,True,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.47200000000000003,149.996,132780,4
4RY96Asd9IefaL3X4LOLZ8,Get Rich Or Die Tryin',In Da Club,50 Cent,1,5,77,True,0.902,0.72,6,-2.7760000000000002,0,0.34700000000000003,0.26,0.0,0.0749,0.805,90.059,193467,4
2ksOAxtIxY8yElEWw8RhgK,China,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,1,1,77,False,0.7859999999999999,0.8079999999999999,7,-3.702,1,0.0882,0.0846,0.00028900000000000003,0.0822,0.609,105.027,301714,4
4dASQiO1Eoo3RJvt74FtXB,Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne; Wiz Khalifa; Imagine Dragons; X Ambassadors; Logic; Ty Dolla $ign,1,1,77,True,0.502,0.7859999999999999,9,-4.378,0,0.317,0.255,0.0,0.65,0.7390000000000001,169.021,243491,4
4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake; Selena Gomez; Ozuna; Cardi B,1,1,77,True,0.8420000000000001,0.8009999999999999,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,4
7hxHWCCAIIxFLCzvDgnQHX,B4 The Storm,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money; Gunna; Don Toliver; NAV,1,17,77,True,0.8,0.6579999999999999,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,195429,4
1Lim1Py7xBgbAkAys3AGAG,Peace Is The Mission (Extended),Lean On,Major Lazer; MØ; DJ Snake,1,4,77,False,0.723,0.809,7,-3.0810000000000004,0,0.0625,0.00346,0.00123,0.565,0.27399999999999997,98.007,176561,4
5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,1,1,76,False,0.72,0.763,9,-4.0680000000000005,0,0.0523,0.406,0.0,0.18,0.742,101.965,251088,4
4umIPjkehX1r7uhmGvXiSV,Changes,Intentions (feat. Quavo),Justin Bieber; Quavo,1,4,76,False,0.8059999999999999,0.546,9,-6.6370000000000005,1,0.0575,0.3,0.0,0.102,0.8740000000000001,147.986,212867,4
2d8JP84HNLKhmd6IYOoupQ,Fetty Wap (Deluxe),Trap Queen,Fetty Wap,1,1,76,True,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.8170000000000001,148.075,222093,4
3rdAz1fbUfZxYgaCviYhRo,VICE VERSA,Todo De Ti,Rauw Alejandro,1,1,76,True,0.78,0.7190000000000001,3,-3.613,0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604,4
7GgWAITsYJaRM3r50rfh5w,25,When We Were Young,Adele,1,4,76,False,0.376,0.595,3,-5.936,1,0.0496,0.303,0.0,0.095,0.265,144.361,290900,4
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,1,1,76,True,0.767,0.48100000000000004,0,-8.52,0,0.0803,0.23399999999999999,0.0,0.26899999999999996,0.7609999999999999,150.076,171375,4
14OxJlLdcHNpgsm4DRwDOB,Queen Of The Clouds,Habits (Stay High),Tove Lo,1,13,76,False,0.7290000000000001,0.65,5,-3.5389999999999997,1,0.0313,0.0702,6.69e-05,0.0829,0.34700000000000003,110.02,209160,4
7hQJA50XrCWABAu5v6QZ4i,Jazz (Deluxe Remastered Version),Don't Stop Me Now - Remastered 2011,Queen,1,12,76,False,0.563,0.865,5,-5.277,1,0.16,0.0472,0.00019099999999999998,0.77,0.601,156.27100000000002,209413,4
0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,1,1,76,False,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.11599999999999999,0.319,89.391,173800,4
2toVe5hfuIi97ytDPDbQFt,Legendary,Taste (feat. Offset),Tyga; Offset,1,13,76,True,0.866,0.613,0,-6.385,1,0.151,0.0293,0.0,0.10400000000000001,0.359,98.001,229210,4
5p7ujcrUXASCNwRaWNHR1C,Without Me,Without Me,Halsey,1,1,76,True,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.5329999999999999,136.041,201661,4
0ZfByLXCeKchuj7zi1CJ0S,Sadnecessary (Bonus Track Version),Stolen Dance,Milky Chance,1,11,76,False,0.879,0.565,11,-8.809,1,0.037000000000000005,0.41200000000000003,0.000239,0.0798,0.685,114.009,313627,4
4Ce37cRWvM1vIGGynKcs22,Starving,Starving,Hailee Steinfeld; Grey; Zedd,1,1,76,False,0.728,0.616,4,-4.238,1,0.0645,0.37799999999999995,0.0,0.105,0.508,99.962,181880,4
6sy3LkhNFjJWlaeSMNwQ62,Native,Counting Stars,OneRepublic,1,1,76,False,0.664,0.705,1,-4.9719999999999995,0,0.0382,0.0654,0.0,0.115,0.47700000000000004,122.01700000000001,257840,4
6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,1,1,76,True,0.696,0.8170000000000001,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064,216409,4
1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,1,1,76,False,0.7070000000000001,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,212459,4
66hayvUbTotekKU3H4ta1f,Skrillex and Diplo present Jack Ü,Where Are Ü Now (with Justin Bieber),Jack Ü; Skrillex; Diplo; Justin Bieber,1,9,75,False,0.43200000000000005,0.7809999999999999,4,-4.038,0,0.0567,0.040999999999999995,4.21e-06,0.0789,0.19699999999999998,139.43200000000002,250286,4
7iDa6hUg2VgEL1o1HjmfBn,All Your Fault: Pt. 2,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,1,6,75,False,0.643,0.7829999999999999,10,-6.457999999999999,1,0.0856,0.047,0.0,0.083,0.579,154.084,163870,4
7a86XRg84qjasly9f6bPSD,Some Nights,We Are Young (feat. Janelle Monáe),fun.; Janelle Monáe,1,3,75,False,0.37799999999999995,0.638,10,-5.5760000000000005,1,0.075,0.02,7.659999999999999e-05,0.0849,0.735,184.08599999999998,250627,4
3TGRqZ0a2l1LRblBkJoaDx,Kiss (Deluxe),Call Me Maybe,Carly Rae Jepsen,1,3,75,False,0.7829999999999999,0.58,7,-6.547999999999999,1,0.0408,0.0114,2.28e-06,0.10800000000000001,0.66,120.021,193400,4
0Cy7wt6IlRfBPHXXjmZbcP,Fifty Shades Freed (Original Motion Picture Soundtrack),Love Me Like You Do,Ellie Goulding,1,17,75,False,0.489,0.597,5,-6.632999999999999,0,0.0292,0.27,0.0,0.105,0.324,95.012,253520,4
1WkMMavIMc4JZ8cfMmxHkI,TROLLS (Original Motion Picture Soundtrack),"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1,2,75,False,0.669,0.8320000000000001,0,-5.721,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,237547,4
57JVGBtBLCfHw2muk5416J,The Game (Deluxe Remastered Version),Another One Bites The Dust - Remastered 2011,Queen,1,3,75,False,0.9329999999999999,0.528,5,-6.472,0,0.162,0.11199999999999999,0.32899999999999996,0.163,0.7559999999999999,109.975,214653,4
5iwz1NiezX7WWjnCgY5TH4,Calma (Remix),Calma - Remix,Pedro Capó; Farruko,1,1,75,False,0.826,0.773,11,-4.218,0,0.0524,0.32299999999999995,0.0,0.14300000000000002,0.7609999999999999,126.899,238200,4
6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),Dancing With A Stranger (with Normani),Sam Smith; Normani,1,1,75,False,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.34700000000000003,102.99799999999999,171030,4
3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),Rather Be (feat. Jess Glynne),Clean Bandit; Jess Glynne,1,1,75,False,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.5489999999999999,120.97,227833,4
6zeeWid2sgw4lap2jV61PZ,Suncity,Better,Khalid,1,6,75,False,0.596,0.552,0,-10.277999999999999,0,0.09699999999999999,0.0765,0.33399999999999996,0.10400000000000001,0.11199999999999999,97.949,229320,4
2yPoXCs7BSIUrucMdK5PzV,Good Girl Gone Bad,Umbrella,Rihanna; JAY-Z,1,1,74,False,0.583,0.8290000000000001,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,275987,4
5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental; Jess Glynne; Macklemore; Dan Caplen,1,1,74,False,0.653,0.809,0,-4.0569999999999995,1,0.0474,0.19399999999999998,0.0,0.165,0.55,92.213,210773,4
11IzgLRXV7Cgek3tEgGgjw,Hot Space (Deluxe Remastered Version),Under Pressure - Remastered 2011,Queen; David Bowie,1,11,74,False,0.6709999999999999,0.711,2,-7.813,1,0.0478,0.42200000000000004,0.0,0.10400000000000001,0.466,113.809,248440,4
